id,name,grade,year,numTested,level1,level2,level3,level4
01M315,The East Village Community School,All Grades,2014,78,20,18,26,14
01M315,The East Village Community School,All Grades,2015,78,17,22,28,11
01M315,The East Village Community School,All Grades,2016,85,9,30,34,12
01M315,The East Village Community School,All Grades,2017,105,11,36,37,21
01M315,The East Village Community School,All Grades,2018,107,6,31,50,20
01M332,University Neighborhood Middle School,6,2013,27,11,15,1,0
01M332,University Neighborhood Middle School,6,2014,22,9,10,1,2
01M332,University Neighborhood Middle School,6,2015,22,10,8,3,1
01M332,University Neighborhood Middle School,6,2016,36,16,9,6,5
01M332,University Neighborhood Middle School,6,2017,49,20,19,5,5
01M332,University Neighborhood Middle School,6,2018,64,30,17,9,8
01M332,University Neighborhood Middle School,7,2013,40,19,17,3,1
01M332,University Neighborhood Middle School,7,2014,26,12,9,5,0
01M332,University Neighborhood Middle School,7,2015,27,12,12,3,0
01M332,University Neighborhood Middle School,7,2016,27,11,9,5,2
01M332,University Neighborhood Middle School,7,2017,61,17,28,11,5
01M332,University Neighborhood Middle School,7,2018,52,23,19,9,1
01M332,University Neighborhood Middle School,8,2013,28,19,6,3,0
01M332,University Neighborhood Middle School,8,2014,43,22,12,7,2
01M332,University Neighborhood Middle School,8,2015,25,11,7,6,1
01M332,University Neighborhood Middle School,8,2016,28,8,15,2,3
01M332,University Neighborhood Middle School,8,2017,65,22,29,10,4
01M332,University Neighborhood Middle School,8,2018,52,17,19,13,3
01M332,University Neighborhood Middle School,All Grades,2013,95,49,38,7,1
01M332,University Neighborhood Middle School,All Grades,2014,91,43,31,13,4
01M332,University Neighborhood Middle School,All Grades,2015,74,33,27,12,2
01M332,University Neighborhood Middle School,All Grades,2016,91,35,33,13,10
01M332,University Neighborhood Middle School,All Grades,2017,175,59,76,26,14
01M332,University Neighborhood Middle School,All Grades,2018,168,70,55,31,12
01M361,The Children's Workshop School,3,2013,37,13,9,15,0
01M361,The Children's Workshop School,3,2014,35,9,8,17,1
01M361,The Children's Workshop School,3,2015,23,4,7,10,2
01M361,The Children's Workshop School,3,2016,22,5,5,9,3
01M361,The Children's Workshop School,3,2017,31,5,5,14,7
01M361,The Children's Workshop School,3,2018,33,4,9,18,2
01M361,The Children's Workshop School,4,2013,40,12,18,6,4
01M361,The Children's Workshop School,4,2014,34,11,10,9,4
01M361,The Children's Workshop School,4,2015,34,6,12,6,10
01M361,The Children's Workshop School,4,2016,23,3,4,13,3
01M361,The Children's Workshop School,4,2017,29,6,11,9,3
01M361,The Children's Workshop School,4,2018,28,1,6,15,6
01M361,The Children's Workshop School,5,2013,24,4,14,6,0
01M361,The Children's Workshop School,5,2014,35,11,13,6,5
01M361,The Children's Workshop School,5,2015,32,7,12,6,7
01M361,The Children's Workshop School,5,2016,31,5,7,8,11
01M361,The Children's Workshop School,5,2017,25,3,3,16,3
01M361,The Children's Workshop School,5,2018,27,3,5,11,8
01M361,The Children's Workshop School,All Grades,2013,101,29,41,27,4
01M361,The Children's Workshop School,All Grades,2014,104,31,31,32,10
01M361,The Children's Workshop School,All Grades,2015,89,17,31,22,19
01M361,The Children's Workshop School,All Grades,2016,76,13,16,30,17
01M361,The Children's Workshop School,All Grades,2017,85,14,19,39,13
01M361,The Children's Workshop School,All Grades,2018,88,8,20,44,16
01M363,Neighborhood School,3,2013,38,19,14,3,2
01M363,Neighborhood School,3,2014,28,14,6,7,1
01M363,Neighborhood School,3,2015,4,s,s,s,s
01M363,Neighborhood School,3,2016,10,2,5,3,0
01M363,Neighborhood School,3,2017,6,1,2,3,0
01M363,Neighborhood School,3,2018,8,0,4,4,0
01M363,Neighborhood School,4,2013,44,11,19,10,4
01M363,Neighborhood School,4,2014,20,4,9,4,3
01M363,Neighborhood School,4,2015,21,5,11,3,2
01M363,Neighborhood School,4,2016,6,2,4,0,0
01M363,Neighborhood School,4,2017,15,2,5,7,1
01M363,Neighborhood School,4,2018,7,0,2,4,1
01M363,Neighborhood School,5,2013,28,6,14,7,1
01M363,Neighborhood School,5,2014,28,7,13,8,0
01M363,Neighborhood School,5,2015,16,s,s,s,s
01M363,Neighborhood School,5,2016,17,4,6,6,1
01M363,Neighborhood School,5,2017,7,5,1,1,0
01M363,Neighborhood School,5,2018,17,3,8,3,3
01M363,Neighborhood School,All Grades,2013,110,36,47,20,7
01M363,Neighborhood School,All Grades,2014,76,25,28,19,4
01M363,Neighborhood School,All Grades,2015,41,12,18,9,2
01M363,Neighborhood School,All Grades,2016,33,8,15,9,1
01M363,Neighborhood School,All Grades,2017,28,8,8,11,1
01M363,Neighborhood School,All Grades,2018,32,3,14,11,4
01M364,Earth School,3,2013,33,11,14,5,3
01M364,Earth School,3,2014,29,2,11,15,1
01M364,Earth School,3,2015,14,4,7,3,0
01M364,Earth School,3,2016,11,1,5,5,0
01M364,Earth School,3,2017,16,2,6,8,0
01M364,Earth School,3,2018,7,1,6,0,0
01M364,Earth School,4,2013,34,5,14,12,3
01M364,Earth School,4,2014,23,5,6,11,1
01M364,Earth School,4,2015,19,1,3,9,6
01M364,Earth School,4,2016,12,1,2,7,2
01M364,Earth School,4,2017,11,4,3,3,1
01M364,Earth School,4,2018,18,2,6,6,4
01M364,Earth School,5,2013,28,9,12,3,4
01M364,Earth School,5,2014,18,2,6,5,5
01M364,Earth School,5,2015,9,1,3,4,1
01M364,Earth School,5,2016,20,3,6,4,7
01M364,Earth School,5,2017,12,1,3,3,5
01M364,Earth School,5,2018,11,4,3,3,1
01M364,Earth School,All Grades,2013,95,25,40,20,10
01M364,Earth School,All Grades,2014,70,9,23,31,7
01M364,Earth School,All Grades,2015,42,6,13,16,7
01M364,Earth School,All Grades,2016,43,5,13,16,9
01M364,Earth School,All Grades,2017,39,7,12,14,6
01M364,Earth School,All Grades,2018,36,7,15,9,5
01M378,School for Global Leaders,6,2013,60,24,31,1,4
01M378,School for Global Leaders,6,2014,73,23,45,3,2
01M378,School for Global Leaders,6,2015,71,32,28,10,1
01M378,School for Global Leaders,6,2016,84,26,43,11,4
01M378,School for Global Leaders,6,2017,76,35,35,5,1
01M378,School for Global Leaders,6,2018,59,22,22,6,9
01M378,School for Global Leaders,7,2013,84,47,26,10,1
01M378,School for Global Leaders,7,2014,61,34,18,7,2
01M378,School for Global Leaders,7,2015,69,33,25,10,1
01M378,School for Global Leaders,7,2016,69,21,34,12,2
01M378,School for Global Leaders,7,2017,81,25,35,18,3
01M378,School for Global Leaders,7,2018,67,22,30,13,2
01M378,School for Global Leaders,8,2013,81,32,37,10,2
01M378,School for Global Leaders,8,2014,84,29,41,11,3
01M378,School for Global Leaders,8,2015,63,21,28,10,4
01M378,School for Global Leaders,8,2016,73,13,36,17,7
01M378,School for Global Leaders,8,2017,73,14,30,24,5
01M378,School for Global Leaders,8,2018,80,18,35,20,7
01M378,School for Global Leaders,All Grades,2013,225,103,94,21,7
01M378,School for Global Leaders,All Grades,2014,218,86,104,21,7
01M378,School for Global Leaders,All Grades,2015,203,86,81,30,6
01M378,School for Global Leaders,All Grades,2016,226,60,113,40,13
01M378,School for Global Leaders,All Grades,2017,230,74,100,47,9
01M378,School for Global Leaders,All Grades,2018,206,62,87,39,18
01M450,East Side Community School,6,2013,80,11,43,10,16
01M450,East Side Community School,6,2014,86,21,41,12,12
01M450,East Side Community School,6,2015,94,11,43,24,16
01M450,East Side Community School,6,2016,70,8,29,24,9
01M450,East Side Community School,6,2017,86,17,43,15,11
01M450,East Side Community School,6,2018,87,16,23,24,24
01M450,East Side Community School,7,2013,76,23,34,18,1
01M450,East Side Community School,7,2014,80,11,37,23,9
01M450,East Side Community School,7,2015,56,15,22,15,4
01M450,East Side Community School,7,2016,80,7,34,32,7
01M450,East Side Community School,7,2017,67,5,16,31,15
01M450,East Side Community School,7,2018,81,14,36,24,7
01M450,East Side Community School,8,2013,61,18,27,12,4
01M450,East Side Community School,8,2014,71,11,30,25,5
01M450,East Side Community School,8,2015,64,5,29,22,8
01M450,East Side Community School,8,2016,60,7,27,23,3
01M450,East Side Community School,8,2017,80,6,32,28,14
01M450,East Side Community School,8,2018,62,5,16,23,18
01M450,East Side Community School,All Grades,2013,217,52,104,40,21
01M450,East Side Community School,All Grades,2014,237,43,108,60,26
01M450,East Side Community School,All Grades,2015,214,31,94,61,28
01M450,East Side Community School,All Grades,2016,210,22,90,79,19
01M450,East Side Community School,All Grades,2017,233,28,91,74,40
01M450,East Side Community School,All Grades,2018,230,35,75,71,49
01M539,"New Explorations into Science, Technology and Math",3,2013,133,0,5,71,57
01M539,"New Explorations into Science, Technology and Math",3,2014,109,0,4,52,53
01M539,"New Explorations into Science, Technology and Math",3,2015,111,1,8,37,65
01M539,"New Explorations into Science, Technology and Math",3,2016,110,0,6,49,55
01M539,"New Explorations into Science, Technology and Math",3,2017,112,0,0,40,72
01M539,"New Explorations into Science, Technology and Math",3,2018,112,0,1,34,77
01M539,"New Explorations into Science, Technology and Math",4,2013,107,0,1,35,71
01M539,"New Explorations into Science, Technology and Math",4,2014,134,0,7,38,89
01M539,"New Explorations into Science, Technology and Math",4,2015,107,0,2,29,76
01M539,"New Explorations into Science, Technology and Math",4,2016,114,0,4,29,81
01M539,"New Explorations into Science, Technology and Math",4,2017,108,1,3,31,73
01M539,"New Explorations into Science, Technology and Math",4,2018,111,0,3,15,93
01M539,"New Explorations into Science, Technology and Math",5,2013,101,2,7,40,52
01M539,"New Explorations into Science, Technology and Math",5,2014,107,0,4,36,67
01M539,"New Explorations into Science, Technology and Math",5,2015,130,0,8,39,83
01M539,"New Explorations into Science, Technology and Math",5,2016,109,1,2,30,76
01M539,"New Explorations into Science, Technology and Math",5,2017,109,0,4,29,76
01M539,"New Explorations into Science, Technology and Math",5,2018,105,1,5,15,84
01M539,"New Explorations into Science, Technology and Math",6,2013,147,0,13,20,114
01M539,"New Explorations into Science, Technology and Math",6,2014,146,0,11,23,112
01M539,"New Explorations into Science, Technology and Math",6,2015,136,0,13,13,110
01M539,"New Explorations into Science, Technology and Math",6,2016,142,0,10,43,89
01M539,"New Explorations into Science, Technology and Math",6,2017,142,0,7,26,109
01M539,"New Explorations into Science, Technology and Math",6,2018,134,0,1,10,123
01M539,"New Explorations into Science, Technology and Math",7,2013,136,0,7,38,91
01M539,"New Explorations into Science, Technology and Math",7,2014,136,1,7,62,66
01M539,"New Explorations into Science, Technology and Math",7,2015,127,0,10,53,64
01M539,"New Explorations into Science, Technology and Math",7,2016,112,0,4,34,74
01M539,"New Explorations into Science, Technology and Math",7,2017,135,1,2,34,98
01M539,"New Explorations into Science, Technology and Math",7,2018,134,0,4,40,90
01M539,"New Explorations into Science, Technology and Math",8,2013,119,0,5,42,72
01M539,"New Explorations into Science, Technology and Math",8,2014,131,0,5,38,88
01M539,"New Explorations into Science, Technology and Math",8,2015,134,0,6,44,84
01M539,"New Explorations into Science, Technology and Math",8,2016,120,0,18,37,65
01M539,"New Explorations into Science, Technology and Math",8,2017,104,0,2,32,70
01M539,"New Explorations into Science, Technology and Math",8,2018,131,1,2,16,112
01M539,"New Explorations into Science, Technology and Math",All Grades,2013,743,2,38,246,457
01M539,"New Explorations into Science, Technology and Math",All Grades,2014,763,1,38,249,475
01M539,"New Explorations into Science, Technology and Math",All Grades,2015,745,1,47,215,482
01M539,"New Explorations into Science, Technology and Math",All Grades,2016,707,1,44,222,440
01M539,"New Explorations into Science, Technology and Math",All Grades,2017,710,2,18,192,498
01M539,"New Explorations into Science, Technology and Math",All Grades,2018,727,2,16,130,579
01M839,Tompkins Square Middle School,6,2013,121,25,56,19,21
01M839,Tompkins Square Middle School,6,2014,115,19,56,24,16
01M839,Tompkins Square Middle School,6,2015,91,12,38,25,16
01M839,Tompkins Square Middle School,6,2016,98,15,39,24,20
01M839,Tompkins Square Middle School,6,2017,103,20,29,25,29
01M839,Tompkins Square Middle School,6,2018,108,19,23,27,39
01M839,Tompkins Square Middle School,7,2013,128,29,55,36,8
01M839,Tompkins Square Middle School,7,2014,115,18,44,45,8
01M839,Tompkins Square Middle School,7,2015,114,19,47,40,8
01M839,Tompkins Square Middle School,7,2016,93,8,30,33,22
01M839,Tompkins Square Middle School,7,2017,107,11,30,39,27
01M839,Tompkins Square Middle School,7,2018,106,19,30,36,21
01M839,Tompkins Square Middle School,8,2013,117,24,43,32,18
01M839,Tompkins Square Middle School,8,2014,110,16,47,29,18
01M839,Tompkins Square Middle School,8,2015,69,6,18,36,9
01M839,Tompkins Square Middle School,8,2016,75,11,31,21,12
01M839,Tompkins Square Middle School,8,2017,43,5,15,16,7
01M839,Tompkins Square Middle School,8,2018,56,6,19,21,10
01M839,Tompkins Square Middle School,All Grades,2013,366,78,154,87,47
01M839,Tompkins Square Middle School,All Grades,2014,340,53,147,98,42
01M839,Tompkins Square Middle School,All Grades,2015,274,37,103,101,33
01M839,Tompkins Square Middle School,All Grades,2016,266,34,100,78,54
01M839,Tompkins Square Middle School,All Grades,2017,253,36,74,80,63
01M839,Tompkins Square Middle School,All Grades,2018,270,44,72,84,70
02M001,P.S. 001 Alfred E. Smith,3,2013,67,21,27,17,2
02M001,P.S. 001 Alfred E. Smith,3,2014,80,36,28,15,1
02M001,P.S. 001 Alfred E. Smith,3,2015,64,21,24,16,3
02M001,P.S. 001 Alfred E. Smith,3,2016,50,9,9,25,7
02M001,P.S. 001 Alfred E. Smith,3,2017,47,12,6,22,7
02M001,P.S. 001 Alfred E. Smith,3,2018,44,9,12,15,8
02M001,P.S. 001 Alfred E. Smith,4,2013,71,21,25,14,11
02M001,P.S. 001 Alfred E. Smith,4,2014,64,18,23,15,8
02M001,P.S. 001 Alfred E. Smith,4,2015,75,15,35,18,7
02M001,P.S. 001 Alfred E. Smith,4,2016,61,12,21,15,13
02M001,P.S. 001 Alfred E. Smith,4,2017,46,8,9,11,18
02M001,P.S. 001 Alfred E. Smith,4,2018,51,8,11,12,20
02M001,P.S. 001 Alfred E. Smith,5,2013,62,17,15,22,8
02M001,P.S. 001 Alfred E. Smith,5,2014,72,21,19,18,14
02M001,P.S. 001 Alfred E. Smith,5,2015,63,18,22,16,7
02M001,P.S. 001 Alfred E. Smith,5,2016,71,30,26,9,6
02M001,P.S. 001 Alfred E. Smith,5,2017,60,21,17,17,5
02M001,P.S. 001 Alfred E. Smith,5,2018,47,11,15,10,11
02M001,P.S. 001 Alfred E. Smith,All Grades,2013,200,59,67,53,21
02M001,P.S. 001 Alfred E. Smith,All Grades,2014,216,75,70,48,23
02M001,P.S. 001 Alfred E. Smith,All Grades,2015,202,54,81,50,17
02M001,P.S. 001 Alfred E. Smith,All Grades,2016,182,51,56,49,26
02M001,P.S. 001 Alfred E. Smith,All Grades,2017,153,41,32,50,30
02M001,P.S. 001 Alfred E. Smith,All Grades,2018,142,28,38,37,39
02M002,P.S. 002 Meyer London,3,2013,124,45,49,28,2
02M002,P.S. 002 Meyer London,3,2014,122,36,51,32,3
02M002,P.S. 002 Meyer London,3,2015,114,26,37,48,3
02M002,P.S. 002 Meyer London,3,2016,125,17,38,62,8
02M002,P.S. 002 Meyer London,3,2017,90,12,21,45,12
02M002,P.S. 002 Meyer London,3,2018,63,7,14,37,5
02M002,P.S. 002 Meyer London,4,2013,133,25,55,34,19
02M002,P.S. 002 Meyer London,4,2014,117,21,42,40,14
02M002,P.S. 002 Meyer London,4,2015,113,14,41,47,11
02M002,P.S. 002 Meyer London,4,2016,106,15,37,41,13
02M002,P.S. 002 Meyer London,4,2017,120,13,39,36,32
02M002,P.S. 002 Meyer London,4,2018,82,11,14,23,34
02M002,P.S. 002 Meyer London,5,2013,110,19,43,37,11
02M002,P.S. 002 Meyer London,5,2014,134,41,42,30,21
02M002,P.S. 002 Meyer London,5,2015,113,25,50,29,9
02M002,P.S. 002 Meyer London,5,2016,104,26,35,32,11
02M002,P.S. 002 Meyer London,5,2017,100,24,26,32,18
02M002,P.S. 002 Meyer London,5,2018,115,19,33,34,29
02M002,P.S. 002 Meyer London,All Grades,2013,367,89,147,99,32
02M002,P.S. 002 Meyer London,All Grades,2014,373,98,135,102,38
02M002,P.S. 002 Meyer London,All Grades,2015,340,65,128,124,23
02M002,P.S. 002 Meyer London,All Grades,2016,335,58,110,135,32
02M002,P.S. 002 Meyer London,All Grades,2017,310,49,86,113,62
02M002,P.S. 002 Meyer London,All Grades,2018,260,37,61,94,68
02M003,P.S. 003 Charrette School,3,2013,119,4,34,71,10
02M003,P.S. 003 Charrette School,3,2014,106,12,30,55,9
02M003,P.S. 003 Charrette School,3,2015,152,20,37,83,12
02M003,P.S. 003 Charrette School,3,2016,105,6,23,67,9
02M003,P.S. 003 Charrette School,3,2017,109,5,28,64,12
02M003,P.S. 003 Charrette School,3,2018,92,3,15,48,26
02M003,P.S. 003 Charrette School,4,2013,105,9,34,32,30
02M003,P.S. 003 Charrette School,4,2014,117,6,36,44,31
02M003,P.S. 003 Charrette School,4,2015,106,5,24,39,38
02M003,P.S. 003 Charrette School,4,2016,142,7,27,64,44
02M003,P.S. 003 Charrette School,4,2017,97,3,14,42,38
02M003,P.S. 003 Charrette School,4,2018,103,2,19,39,43
02M003,P.S. 003 Charrette School,5,2013,97,s,s,s,s
02M003,P.S. 003 Charrette School,5,2014,105,17,29,29,30
02M003,P.S. 003 Charrette School,5,2015,99,8,40,36,15
02M003,P.S. 003 Charrette School,5,2016,61,6,10,27,18
02M003,P.S. 003 Charrette School,5,2017,129,17,35,41,36
02M003,P.S. 003 Charrette School,5,2018,93,8,30,31,24
02M003,P.S. 003 Charrette School,6,2013,2,s,s,s,s
02M003,P.S. 003 Charrette School,All Grades,2013,323,21,93,147,62
02M003,P.S. 003 Charrette School,All Grades,2014,328,35,95,128,70
02M003,P.S. 003 Charrette School,All Grades,2015,357,33,101,158,65
02M003,P.S. 003 Charrette School,All Grades,2016,308,19,60,158,71
02M003,P.S. 003 Charrette School,All Grades,2017,335,25,77,147,86
02M003,P.S. 003 Charrette School,All Grades,2018,288,13,64,118,93
02M006,P.S. 006 Lillie D. Blake,3,2013,113,7,25,63,18
02M006,P.S. 006 Lillie D. Blake,3,2014,132,11,35,78,8
02M006,P.S. 006 Lillie D. Blake,3,2015,123,6,27,65,25
02M006,P.S. 006 Lillie D. Blake,3,2016,125,0,15,65,45
02M006,P.S. 006 Lillie D. Blake,3,2017,108,4,14,57,33
02M006,P.S. 006 Lillie D. Blake,3,2018,91,1,4,57,29
02M006,P.S. 006 Lillie D. Blake,4,2013,129,9,24,42,54
02M006,P.S. 006 Lillie D. Blake,4,2014,106,3,29,47,27
02M006,P.S. 006 Lillie D. Blake,4,2015,118,2,25,48,43
02M006,P.S. 006 Lillie D. Blake,4,2016,117,3,16,45,53
02M006,P.S. 006 Lillie D. Blake,4,2017,118,0,16,34,68
02M006,P.S. 006 Lillie D. Blake,4,2018,97,0,9,32,56
02M006,P.S. 006 Lillie D. Blake,5,2013,119,9,24,41,45
02M006,P.S. 006 Lillie D. Blake,5,2014,118,4,22,33,59
02M006,P.S. 006 Lillie D. Blake,5,2015,89,0,21,33,35
02M006,P.S. 006 Lillie D. Blake,5,2016,109,5,14,38,52
02M006,P.S. 006 Lillie D. Blake,5,2017,104,4,19,34,47
02M006,P.S. 006 Lillie D. Blake,5,2018,112,2,11,28,71
02M006,P.S. 006 Lillie D. Blake,All Grades,2013,361,25,73,146,117
02M006,P.S. 006 Lillie D. Blake,All Grades,2014,356,18,86,158,94
02M006,P.S. 006 Lillie D. Blake,All Grades,2015,330,8,73,146,103
02M006,P.S. 006 Lillie D. Blake,All Grades,2016,351,8,45,148,150
02M006,P.S. 006 Lillie D. Blake,All Grades,2017,330,8,49,125,148
02M006,P.S. 006 Lillie D. Blake,All Grades,2018,300,3,24,117,156
02M011,P.S. 011 William T. Harris,3,2013,105,20,32,45,8
02M011,P.S. 011 William T. Harris,3,2014,127,19,28,76,4
02M011,P.S. 011 William T. Harris,3,2015,144,29,43,49,23
02M011,P.S. 011 William T. Harris,3,2016,180,20,39,82,39
02M011,P.S. 011 William T. Harris,3,2017,149,7,29,92,21
02M011,P.S. 011 William T. Harris,3,2018,130,9,25,62,34
02M011,P.S. 011 William T. Harris,4,2013,109,13,37,32,27
02M011,P.S. 011 William T. Harris,4,2014,97,24,19,23,31
02M011,P.S. 011 William T. Harris,4,2015,130,10,37,32,51
02M011,P.S. 011 William T. Harris,4,2016,145,10,31,44,60
02M011,P.S. 011 William T. Harris,4,2017,172,20,28,48,76
02M011,P.S. 011 William T. Harris,4,2018,147,10,25,41,71
02M011,P.S. 011 William T. Harris,5,2013,87,7,24,31,25
02M011,P.S. 011 William T. Harris,5,2014,107,19,26,30,32
02M011,P.S. 011 William T. Harris,5,2015,98,14,27,25,32
02M011,P.S. 011 William T. Harris,5,2016,122,22,22,50,28
02M011,P.S. 011 William T. Harris,5,2017,139,27,30,38,44
02M011,P.S. 011 William T. Harris,5,2018,174,20,37,50,67
02M011,P.S. 011 William T. Harris,All Grades,2013,301,40,93,108,60
02M011,P.S. 011 William T. Harris,All Grades,2014,331,62,73,129,67
02M011,P.S. 011 William T. Harris,All Grades,2015,372,53,107,106,106
02M011,P.S. 011 William T. Harris,All Grades,2016,447,52,92,176,127
02M011,P.S. 011 William T. Harris,All Grades,2017,460,54,87,178,141
02M011,P.S. 011 William T. Harris,All Grades,2018,451,39,87,153,172
02M033,P.S. 033 Chelsea Prep,3,2013,70,14,15,28,13
02M033,P.S. 033 Chelsea Prep,3,2014,100,10,21,51,18
02M033,P.S. 033 Chelsea Prep,3,2015,107,10,34,50,13
02M033,P.S. 033 Chelsea Prep,3,2016,91,12,15,44,20
02M033,P.S. 033 Chelsea Prep,3,2017,98,15,18,29,36
02M033,P.S. 033 Chelsea Prep,3,2018,109,8,26,45,30
02M033,P.S. 033 Chelsea Prep,4,2013,64,12,19,19,14
02M033,P.S. 033 Chelsea Prep,4,2014,67,12,22,23,10
02M033,P.S. 033 Chelsea Prep,4,2015,101,13,30,26,32
02M033,P.S. 033 Chelsea Prep,4,2016,97,6,23,24,44
02M033,P.S. 033 Chelsea Prep,4,2017,91,13,12,7,59
02M033,P.S. 033 Chelsea Prep,4,2018,101,22,15,15,49
02M033,P.S. 033 Chelsea Prep,5,2013,50,14,21,14,1
02M033,P.S. 033 Chelsea Prep,5,2014,66,19,24,12,11
02M033,P.S. 033 Chelsea Prep,5,2015,68,19,15,19,15
02M033,P.S. 033 Chelsea Prep,5,2016,94,20,24,14,36
02M033,P.S. 033 Chelsea Prep,5,2017,95,13,18,24,40
02M033,P.S. 033 Chelsea Prep,5,2018,93,18,10,15,50
02M033,P.S. 033 Chelsea Prep,All Grades,2013,184,40,55,61,28
02M033,P.S. 033 Chelsea Prep,All Grades,2014,233,41,67,86,39
02M033,P.S. 033 Chelsea Prep,All Grades,2015,276,42,79,95,60
02M033,P.S. 033 Chelsea Prep,All Grades,2016,282,38,62,82,100
02M033,P.S. 033 Chelsea Prep,All Grades,2017,284,41,48,60,135
02M033,P.S. 033 Chelsea Prep,All Grades,2018,303,48,51,75,129
02M040,P.S. 040 Augustus Saint-Gaudens,3,2013,95,7,30,53,5
02M040,P.S. 040 Augustus Saint-Gaudens,3,2014,106,15,17,64,10
02M040,P.S. 040 Augustus Saint-Gaudens,3,2015,91,3,30,41,17
02M040,P.S. 040 Augustus Saint-Gaudens,3,2016,93,3,11,53,26
02M040,P.S. 040 Augustus Saint-Gaudens,3,2017,100,2,11,60,27
02M040,P.S. 040 Augustus Saint-Gaudens,3,2018,94,3,5,45,41
02M040,P.S. 040 Augustus Saint-Gaudens,4,2013,73,8,17,28,20
02M040,P.S. 040 Augustus Saint-Gaudens,4,2014,88,3,18,39,28
02M040,P.S. 040 Augustus Saint-Gaudens,4,2015,96,3,12,33,48
02M040,P.S. 040 Augustus Saint-Gaudens,4,2016,88,2,13,24,49
02M040,P.S. 040 Augustus Saint-Gaudens,4,2017,93,2,8,23,60
02M040,P.S. 040 Augustus Saint-Gaudens,4,2018,94,0,8,22,64
02M040,P.S. 040 Augustus Saint-Gaudens,5,2013,87,1,25,38,23
02M040,P.S. 040 Augustus Saint-Gaudens,5,2014,71,10,15,19,27
02M040,P.S. 040 Augustus Saint-Gaudens,5,2015,88,2,22,28,36
02M040,P.S. 040 Augustus Saint-Gaudens,5,2016,93,1,8,30,54
02M040,P.S. 040 Augustus Saint-Gaudens,5,2017,86,5,10,30,41
02M040,P.S. 040 Augustus Saint-Gaudens,5,2018,91,1,14,16,60
02M040,P.S. 040 Augustus Saint-Gaudens,All Grades,2013,255,16,72,119,48
02M040,P.S. 040 Augustus Saint-Gaudens,All Grades,2014,265,28,50,122,65
02M040,P.S. 040 Augustus Saint-Gaudens,All Grades,2015,275,8,64,102,101
